song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
(Your Love Keeps Lifting Me) Higher & Higher,73,181066,0.17600000000000002,0.631,0.69,0.0,2,0.121,-6.676,1,0.0531,94.574,4,0.938
(Don't Fear) The Reaper,76,308120,0.0029,0.33299999999999996,0.927,0.00021099999999999998,9,0.297,-8.55,0,0.0733,141.47,4,0.382
Awake,3,304367,2.64e-05,0.396,0.753,0.00513,7,0.32,-4.1530000000000005,1,0.057,111.865,4,0.508
California Love - Original Version,75,284480,0.0292,0.7609999999999999,0.847,2.26e-06,7,0.39,-3.068,1,0.0417,91.51899999999999,4,0.765
Gucci Gang,64,124055,0.247,0.95,0.5329999999999999,0.0,5,0.114,-7.022,1,0.14800000000000002,119.869,4,0.675
Hello Bitches,3,178177,0.00983,0.7140000000000001,0.884,0.0,11,0.439,-2.932,1,0.113,145.07399999999998,4,0.584
Dreamer,41,251147,0.0274,0.625,0.833,0.0,7,0.264,-5.388999999999999,0,0.0347,126.01299999999999,4,0.581
Midsummer,54,202000,0.991,0.337,0.00922,0.9620000000000001,10,0.0907,-25.784000000000002,1,0.0424,69.095,3,0.0393
Out From Under You,50,200890,0.0236,0.591,0.691,0.0,8,0.27399999999999997,-4.891,1,0.0307,95.999,4,0.209
Walk Through the Fire (feat. Ruelle),54,216000,0.44299999999999995,0.214,0.514,6.55e-06,5,0.113,-6.57,0,0.0399,74.997,4,0.19899999999999998
Ride Or Die (feat. Foster The People) - Vicetone Remix,65,195789,0.35,0.6,0.871,0.0,0,0.0584,-4.527,1,0.0492,113.96700000000001,4,0.511
Wasting My Young Years,50,204213,0.857,0.5429999999999999,0.311,0.000684,5,0.0983,-10.017999999999999,0,0.0361,126.86,4,0.134
Bellas,47,243500,0.11800000000000001,0.894,0.7659999999999999,9.800000000000001e-06,9,0.272,-4.441,1,0.0505,129.997,4,0.9359999999999999
Thick And Thin,77,212429,0.0599,0.6859999999999999,0.564,0.0,5,0.0914,-6.063,0,0.03,99.96799999999999,4,0.266
MOOO!,73,286516,0.461,0.878,0.40700000000000003,0.0,7,0.111,-10.940999999999999,1,0.233,89.01100000000001,4,0.547
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",98,212500,0.153,0.841,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.22899999999999998,95.948,4,0.591
Dreiklangsdimensionen,40,214106,0.297,0.779,0.542,0.768,11,0.11199999999999999,-12.22,0,0.0367,133.482,4,0.9670000000000001
Retreat and Reveille,0,177813,0.00886,0.547,0.5539999999999999,0.71,11,0.11,-10.999,0,0.0426,141.987,4,0.376
Take On Me,85,225280,0.018000000000000002,0.573,0.902,0.00125,6,0.0928,-7.638,0,0.054000000000000006,84.412,4,0.8759999999999999
Kristallnaach,42,299000,0.48700000000000004,0.34600000000000003,0.5720000000000001,0.0,9,0.0575,-13.597999999999999,1,0.11800000000000001,159.476,4,0.439
Te Vas,25,221828,0.41100000000000003,0.752,0.603,0.0,2,0.0985,-6.182,0,0.0439,143.974,4,0.885
Heartless,76,211000,0.0401,0.789,0.65,0.0,10,0.249,-6.16,0,0.121,87.98299999999999,4,0.617
Bang Bang,5,205440,0.000359,0.503,0.9840000000000001,2.18e-06,9,0.409,-1.65,1,0.11199999999999999,127.484,4,0.368
Time's Always Leaving,46,197120,0.00128,0.5429999999999999,0.8859999999999999,0.0,2,0.122,-5.087,1,0.0508,128.219,4,0.38
Honey - Single Edit,61,231082,0.0216,0.61,0.621,0.000176,11,0.11900000000000001,-8.158999999999999,0,0.0779,115.975,4,0.0824
Willy Wonka,31,310572,0.00371,0.895,0.7979999999999999,0.9129999999999999,0,0.141,-8.243,1,0.21100000000000002,113.238,5,0.846
Heartbeats,7,231800,0.0193,0.6459999999999999,0.7509999999999999,7.85e-05,8,0.113,-4.876,1,0.032,87.979,4,0.447
Mami Mira,43,235013,0.0861,0.826,0.684,0.0,7,0.242,-5.8420000000000005,1,0.121,101.00200000000001,4,0.825
Now (feat. 21 Savage),69,206773,0.00020899999999999998,0.968,0.353,2.48e-06,6,0.094,-7.422000000000001,1,0.331,130.016,4,0.0971
Cardiac Arrest,3,182518,0.0521,0.616,0.88,0.000717,1,0.0539,-3.59,1,0.042,94.01100000000001,4,0.7509999999999999
Bye Bye Bye,73,200400,0.031,0.61,0.9259999999999999,0.0012,8,0.0821,-4.843,0,0.0479,172.638,4,0.861
Feel So Good - 2016 Remastered,45,204666,0.168,0.762,0.773,0.0,1,0.11699999999999999,-6.037000000000001,0,0.255,105.154,4,0.568
In the Name of Love,83,195706,0.109,0.501,0.519,0.0,4,0.45399999999999996,-5.88,0,0.0409,133.99,4,0.168
"Saginaw, Michigan",32,182573,0.878,0.596,0.366,0.00263,10,0.23,-14.933,1,0.0325,145.717,4,0.853
First and Last,16,194506,0.00277,0.295,0.821,0.843,7,0.0662,-11.995999999999999,1,0.0585,129.983,4,0.158
Dreams - Lost Kings Remix,59,206013,0.281,0.623,0.89,0.0,7,0.11800000000000001,-3.832,1,0.0377,127.978,4,0.665
O Bebê,84,178099,0.248,0.81,0.7490000000000001,0.0,6,0.24100000000000002,-3.734,0,0.114,165.05700000000002,4,0.795
Lambo,54,149826,0.00557,0.821,0.872,0.107,1,0.0466,-6.08,1,0.0737,124.99799999999999,4,0.429
Way Back (feat. Cozi Zuehlsdorff),58,208888,0.247,0.6,0.8340000000000001,0.025,2,0.0414,-4.229,0,0.0367,108.052,4,0.45399999999999996
Rich & Famous (with Isac Elliot),68,163220,0.026000000000000002,0.7040000000000001,0.8809999999999999,7.84e-06,9,0.113,-5.502000000000001,1,0.0381,118.025,4,0.8220000000000001
Beautiful Day,53,244866,0.0225,0.54,0.9129999999999999,0.00157,2,0.344,-6.8870000000000005,1,0.0483,136.265,4,0.452
All Right Now,52,334000,0.00966,0.7859999999999999,0.48100000000000004,0.0,2,0.0954,-11.235999999999999,1,0.114,119.854,4,0.785
Evil Ways,59,238266,0.22,0.7040000000000001,0.528,0.35,5,0.14,-13.382,1,0.0358,117.47200000000001,4,0.73
Havana - Remix,77,199095,0.39799999999999996,0.7509999999999999,0.579,2.2800000000000002e-05,2,0.133,-4.0360000000000005,1,0.0321,105.031,4,0.349
Stand By Me,72,172333,0.27899999999999997,0.883,0.46399999999999997,1.51e-05,10,0.0744,-11.251,1,0.0591,111.54799999999999,4,0.925
I Heard It Through The Grapevine,11,242648,0.000601,0.7240000000000001,0.631,0.574,11,0.0821,-9.515,0,0.21600000000000003,129.868,4,0.8759999999999999
Self,66,94932,0.855,0.8079999999999999,0.541,0.000977,3,0.142,-6.525,1,0.252,92.132,4,0.8109999999999999
Shimmer - Single Version,65,213948,0.0019199999999999998,0.263,0.784,0.0,7,0.15,-6.513999999999999,1,0.054000000000000006,114.671,4,0.385
Busy Man,40,197266,0.11199999999999999,0.586,0.565,0.0,7,0.23399999999999999,-9.867,1,0.0409,163.819,4,0.511
Perfect Strangers,78,249751,0.4,0.746,0.644,0.0,7,0.095,-2.605,1,0.23199999999999998,146.178,4,0.542
Slumber - Original Mix,37,344493,0.000772,0.643,0.826,0.48100000000000004,0,0.307,-6.124,1,0.0381,127.99700000000001,4,0.312
Problems Problems,36,221063,0.0378,0.669,0.584,0.0,10,0.0529,-5.497000000000001,1,0.0351,105.015,4,0.196
California,45,187853,0.007640000000000001,0.507,0.9329999999999999,7.859999999999999e-05,11,0.345,-3.74,1,0.091,148.14600000000002,4,0.555
Jealousy - GOLD RVSH Remix,64,211193,0.0279,0.759,0.715,0.00043,11,0.0733,-7.529,0,0.0337,120.02799999999999,4,0.444
Flashlight - Original Mix,4,232500,0.0128,0.705,0.9490000000000001,0.6,10,0.27,-3.575,1,0.0454,128.011,4,0.27399999999999997
Storm King,34,234546,0.8740000000000001,0.354,0.397,0.196,2,0.0883,-12.052999999999999,0,0.0366,131.09799999999998,4,0.121
The Unknown,50,173538,0.0672,0.48,0.889,2.93e-06,11,0.0859,-2.4130000000000003,0,0.0454,129.985,4,0.297
Bodak Yellow,76,223962,0.0672,0.929,0.723,0.0,11,0.34600000000000003,-5.792000000000001,0,0.109,125.022,4,0.45799999999999996
Tonight,53,232773,0.728,0.49,0.324,0.0156,4,0.16399999999999998,-13.700999999999999,0,0.0646,132.991,4,0.0817
L$D,75,238306,0.193,0.598,0.252,0.138,2,0.0992,-15.085999999999999,1,0.0647,120.06,4,0.0352
"Sugar, We're Goin Down",79,229093,0.00898,0.499,0.8240000000000001,0.0,7,0.163,-4.7410000000000005,1,0.0794,161.977,4,0.6990000000000001
American Pie,69,516893,0.6990000000000001,0.531,0.48100000000000004,0.0,4,0.0842,-11.709000000000001,0,0.06,138.45,4,0.491
Sin (feat. Jaden Smith),85,202533,0.0054399999999999995,0.889,0.385,0.0,11,0.27399999999999997,-11.767000000000001,0,0.165,125.995,4,0.235
No Promises (feat. Demi Lovato),77,223503,0.0575,0.741,0.667,0.0,10,0.106,-5.445,1,0.134,112.956,4,0.595
¿Quieres Ser Mi Amante?,63,249666,0.792,0.409,0.574,1.28e-06,5,0.0915,-8.112,0,0.0415,151.97899999999998,4,0.55
Glow,52,284560,0.000156,0.5720000000000001,0.878,0.337,10,0.247,-6.032,0,0.0556,117.99700000000001,4,0.653
The Blower's Daughter,59,286653,0.134,0.342,0.2,0.000153,4,0.341,-13.569,1,0.0324,133.113,4,0.0743
Come Pick Me Up,58,318333,0.0702,0.594,0.262,0.0026899999999999997,10,0.256,-10.573,1,0.0341,123.51799999999999,4,0.21600000000000003
Because The Night [MTV Unplugged Version],61,223373,0.26,0.408,0.79,0.00027,11,0.765,-8.138,0,0.10300000000000001,122.624,4,0.34700000000000003
Come On! Come On!/ Bodo! Bodo! - Live,15,247280,0.9129999999999999,0.64,0.429,0.0,4,0.0934,-11.522,0,0.0485,88.391,4,0.802
I Don't Want to Be,63,217760,0.007909999999999999,0.423,0.862,0.0,0,0.133,-5.13,0,0.0695,154.746,4,0.462
Q.U.E.E.N. [feat. Erykah Badu],56,310480,0.0114,0.843,0.433,8.19e-06,0,0.12300000000000001,-8.139,1,0.0676,106.02799999999999,4,0.161
New Rules,88,209320,0.0026100000000000003,0.762,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608
Only You (with Little Mix),83,189401,0.0829,0.607,0.74,0.0,4,0.105,-4.793,0,0.172,108.05,4,0.21899999999999997
No Sunshine,40,291133,0.11599999999999999,0.75,0.428,0.28300000000000003,1,0.127,-13.714,0,0.121,77.20100000000001,4,0.5329999999999999
Bounce Back,9,222400,0.1,0.7879999999999999,0.516,0.0,1,0.129,-6.807,0,0.21899999999999997,81.497,4,0.235
Runnin',57,206065,0.172,0.748,0.7040000000000001,0.000298,0,0.369,-6.718,0,0.0951,122.039,4,0.466
BLE$$,33,184058,0.612,0.789,0.609,0.0,0,0.166,-5.324,1,0.0436,140.064,4,0.7909999999999999
Sioux city sue,19,172800,0.99,0.8490000000000001,0.113,9.379999999999999e-05,4,0.15,-16.883,1,0.156,96.318,4,0.7829999999999999
In My Feelings,70,217933,0.006229999999999999,0.735,0.48200000000000004,0.0144,8,0.44799999999999995,-9.445,1,0.139,181.995,4,0.315
Vibrate,32,196414,0.0593,0.248,0.674,0.0,1,0.0678,-2.765,1,0.0719,68.661,5,0.207
Mi Gente,77,189440,0.0179,0.774,0.687,1.17e-05,11,0.128,-4.8180000000000005,0,0.0584,104.959,4,0.308
Together,47,222021,0.0539,0.556,0.8220000000000001,0.856,9,0.177,-5.747000000000001,1,0.182,139.725,4,0.8079999999999999
Run Run,62,212093,0.0883,0.679,0.7020000000000001,0.0,6,0.113,-4.539,0,0.172,81.992,4,0.446
I'm Gonna Hire A Wino To Decorate Our Home,28,239386,0.537,0.612,0.462,0.0,7,0.276,-12.517999999999999,1,0.185,162.031,4,0.804
Only Fools Fall in Love,59,186597,0.48700000000000004,0.644,0.674,0.0019,1,0.327,-4.928999999999999,0,0.0338,74.952,4,0.45899999999999996
When You Say Nothing At All,63,261120,0.7140000000000001,0.509,0.242,0.000365,3,0.127,-13.353,1,0.0291,169.642,4,0.44799999999999995
Ladders,83,287040,0.23600000000000002,0.802,0.46299999999999997,0.0053100000000000005,8,0.105,-8.379,1,0.162,103.961,4,0.29100000000000004
No Hay Limite,60,202146,0.146,0.8170000000000001,0.6990000000000001,0.0,1,0.11599999999999999,-5.129,1,0.0823,76.498,4,0.642
Whatchu Mean,56,260680,0.0131,0.718,0.8640000000000001,0.000117,0,0.192,-4.803,1,0.0436,156.026,4,0.523
"Tu Si Quieres, Tu No Quieres",54,270466,0.21600000000000003,0.807,0.904,0.0,6,0.34700000000000003,-5.176,0,0.0773,112.02600000000001,4,0.813
The Sign,16,187710,0.0111,0.8140000000000001,0.862,0.0289,7,0.026000000000000002,-4.41,1,0.0442,97.008,4,0.889
Grow Up,40,187586,0.731,0.58,0.52,1.25e-05,5,0.109,-11.405999999999999,0,0.415,174.137,4,0.685
I Can't Stand Up For Falling Down,11,126084,0.0005269999999999999,0.599,0.722,0.7240000000000001,5,0.0947,-7.7,1,0.0274,141.77700000000002,4,0.977
"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo)",81,226161,0.00175,0.715,0.9420000000000001,0.00046100000000000004,8,0.0581,-2.889,1,0.107,130.019,4,0.818
Mean,62,237733,0.452,0.568,0.7609999999999999,0.0,4,0.217,-3.987,1,0.0459,163.97400000000002,4,0.789
Seasons,34,196571,0.32,0.723,0.506,0.00255,11,0.315,-7.792000000000001,0,0.0509,105.021,4,0.5720000000000001
That's On Me,74,219552,0.0288,0.8029999999999999,0.648,0.0,4,0.0904,-9.185,0,0.198,131.925,4,0.5379999999999999
The End of the World,58,157573,0.9359999999999999,0.23199999999999998,0.21600000000000003,4.93e-06,10,0.24600000000000002,-10.674000000000001,1,0.0314,94.26799999999999,3,0.43200000000000005
The Rain (Supa Dupa Fly),61,246173,0.11699999999999999,0.8540000000000001,0.58,0.00471,1,0.0921,-10.008,1,0.217,162.116,4,0.7
Caro (feat. Lax),52,246832,0.0214,0.698,0.9440000000000001,4.68e-05,9,0.485,-2.48,0,0.0628,122.18299999999999,4,0.915
The Greatest,64,202560,0.738,0.508,0.36200000000000004,0.000998,0,0.0922,-9.687999999999999,1,0.0262,107.459,4,0.32799999999999996
What's Luv? (feat. Ja-Rule & Ashanti),74,267093,0.0219,0.835,0.7070000000000001,2.1899999999999997e-05,8,0.10800000000000001,-5.074,1,0.0598,93.955,4,0.919
Want,51,170810,0.0282,0.691,0.838,1.51e-05,5,0.0918,-4.435,1,0.0671,148.039,4,0.789
Plantala,33,275666,0.276,0.59,0.72,0.0,9,0.183,-3.7889999999999997,0,0.259,179.95,4,0.72
Everyday - Single Version,54,128266,0.49700000000000005,0.735,0.257,0.0,8,0.081,-10.748,1,0.0344,135.48,4,0.513
Figure It Out,70,184053,0.262,0.657,0.8170000000000001,0.00674,0,0.248,-4.415,1,0.0554,107.995,4,0.6509999999999999
Still New York,74,224914,0.23,0.662,0.677,0.0,1,0.369,-6.371,0,0.0406,99.01700000000001,4,0.34700000000000003
Get Up and Move On,35,177253,0.0455,0.6990000000000001,0.7959999999999999,0.0,9,0.0705,-3.508,1,0.0585,102.031,4,0.66
Spotlight,81,177600,0.0145,0.546,0.8220000000000001,0.0,7,0.742,-4.4830000000000005,1,0.151,150.06,4,0.615
Deep Green,49,215729,0.433,0.52,0.583,0.0198,9,0.19699999999999998,-10.085,0,0.0311,98.99,4,0.23600000000000002
Little L,58,295400,0.168,0.878,0.7240000000000001,0.0116,10,0.133,-5.372999999999999,0,0.129,121.906,4,0.904
Gypsy Woman,54,218440,0.0008900000000000001,0.369,0.86,0.0,4,0.321,-4.167,0,0.136,177.851,4,0.512
Tints (feat. Kendrick Lamar),82,269106,0.10099999999999999,0.7979999999999999,0.867,0.0,1,0.0634,-5.971,0,0.12,109.04,4,0.6679999999999999
Mulato Bamba (Mulato Forte),0,162093,0.996,0.655,0.0909,0.0345,5,0.207,-13.247,1,0.0751,141.113,4,0.509
XCXD BXMB,35,292961,1.6899999999999997e-05,0.251,0.946,0.848,3,0.607,-2.1319999999999997,0,0.037000000000000005,140.059,4,0.618
Bailando - Spanish Version,71,243413,0.0426,0.723,0.777,3.68e-06,7,0.0451,-3.503,1,0.10800000000000001,91.01700000000001,4,0.961
Ooh Ahh (My Life Be Like) (feat. Toby Mac),20,233173,0.136,0.7559999999999999,0.855,0.00028,2,0.302,-3.529,1,0.0669,99.02,4,0.8109999999999999
Thru These Tears,82,204515,0.154,0.711,0.517,0.0,11,0.149,-7.695,1,0.0391,119.945,4,0.294
Ok,42,71703,0.0496,0.833,0.747,0.929,1,0.0787,-10.132,1,0.0659,166.196,4,0.981
Turn Up,2,185753,0.00212,0.607,0.971,0.626,11,0.124,-4.829,0,0.0406,145.99200000000002,4,0.405
Goodie Bag,71,146390,0.82,0.701,0.529,0.0011300000000000001,7,0.249,-12.242,0,0.147,138.216,4,0.5770000000000001
Single Again,41,231253,0.102,0.852,0.736,0.00837,4,0.18100000000000002,-3.863,1,0.0719,132.064,4,0.9259999999999999
I'm Yours,86,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718
Superbeast,48,220240,3.9899999999999994e-05,0.493,0.937,0.611,11,0.429,-6.23,0,0.0492,154.069,4,0.35
Regresa a Mi Lado,22,210114,0.41600000000000004,0.40299999999999997,0.843,5.9e-05,7,0.282,-2.9760000000000004,1,0.0435,202.00400000000002,4,0.778
Chop Suey!,54,210240,0.00035299999999999996,0.42,0.929,0.0007469999999999999,7,0.122,-3.8989999999999996,0,0.121,127.204,4,0.3
It Goes On,57,204750,0.647,0.508,0.513,0.000131,1,0.0828,-7.9879999999999995,0,0.0265,89.72399999999999,4,0.12300000000000001
King of Anything,64,207493,0.461,0.6759999999999999,0.762,0.0,1,0.0574,-4.172,1,0.0351,119.00299999999999,4,0.81
Have Mercy (feat. Maleek Berry & Shenie Fogo),51,206400,0.0656,0.741,0.731,0.0,1,0.0957,-5.7589999999999995,1,0.0921,100.029,4,0.667
Slide,69,212066,0.00483,0.395,0.843,0.0,8,0.0404,-4.476,1,0.0374,112.42299999999999,4,0.48100000000000004
This Is What You Came For,81,222160,0.19899999999999998,0.63,0.9279999999999999,0.124,9,0.14800000000000002,-2.787,0,0.0331,123.963,4,0.465
Let's Go (The Royal We),66,217853,0.0125,0.715,0.6409999999999999,0.000842,11,0.0932,-6.184,1,0.172,127.943,4,0.28300000000000003
Funtimes in Babylon,39,219893,0.74,0.536,0.489,0.0,4,0.0948,-7.669,1,0.0319,104.598,4,0.364
Una Mujer,18,195000,0.0901,0.79,0.825,1.24e-06,7,0.41700000000000004,-4.806,1,0.28600000000000003,142.142,4,0.777
Can't Hide,64,184000,0.0429,0.61,0.69,6.759999999999999e-05,2,0.166,-2.656,0,0.091,179.94400000000002,4,0.318
Let It Go,53,282640,0.247,0.785,0.778,0.0,9,0.652,-6.002999999999999,0,0.165,119.976,4,0.769
Hey There Delilah,71,232853,0.865,0.51,0.376,0.000121,2,0.113,-10.995,1,0.0307,103.851,4,0.321
ICE CREAM,13,194440,0.0102,0.7809999999999999,0.27699999999999997,0.7759999999999999,9,0.111,-14.314,0,0.0633,120.03,3,0.251
A White Sport Coat (with Ray Conniff),33,148600,0.8109999999999999,0.622,0.648,0.000212,1,0.146,-8.825,1,0.0308,114.055,4,0.8079999999999999
Bad News,52,205226,0.0275,0.705,0.612,0.0,1,0.0892,-5.881,1,0.0599,95.021,4,0.26
99 Luftballons,72,233000,0.08900000000000001,0.466,0.43799999999999994,5.62e-06,4,0.113,-12.857999999999999,1,0.0608,193.1,4,0.5870000000000001
Thousand (feat. Lisa Hannigan),69,206440,0.943,0.6759999999999999,0.198,0.0132,1,0.10400000000000001,-13.91,1,0.0333,118.00399999999999,4,0.125
No Captain - Dirty South Remix,62,347213,0.14,0.626,0.755,0.386,6,0.0938,-10.491,0,0.0337,122.008,4,0.37200000000000005
Totally Wired,50,205373,0.00011899999999999999,0.42700000000000005,0.867,0.489,7,0.0822,-7.182,1,0.21899999999999997,167.299,4,0.763
Las Cuarenta,42,187626,0.753,0.643,0.27899999999999997,0.0,2,0.262,-11.617,0,0.0693,99.60600000000001,4,0.7959999999999999
Mercy.1,60,326346,0.045,0.731,0.624,3.37e-05,6,0.305,-5.761,0,0.311,140.131,4,0.528
When I Get Home (Hotel California),58,203813,0.406,0.7290000000000001,0.698,0.0,5,0.10800000000000001,-4.986000000000001,0,0.0545,131.966,4,0.466
Hacia el Fondo,48,197966,0.0191,0.7559999999999999,0.511,0.016,1,0.11800000000000001,-8.167,1,0.0335,105.00200000000001,4,0.624
And It Stoned Me,50,272160,0.35,0.593,0.46799999999999997,3.52e-05,7,0.0919,-11.165,1,0.0285,75.798,4,0.597
Minimum,70,194906,0.7290000000000001,0.49200000000000005,0.841,0.00027,0,0.10099999999999999,-9.181000000000001,0,0.0904,177.86900000000003,4,0.313
One,56,282386,0.00122,0.521,0.669,0.000883,0,0.094,-6.25,1,0.0295,103.05,4,0.16899999999999998
Queen of Hearts,25,208333,0.233,0.662,0.91,3.2200000000000003e-05,2,0.127,-7.899,1,0.05,169.37099999999998,4,0.973
The Hand That Feeds,61,211680,0.0187,0.595,0.985,0.000297,9,0.0666,-4.337,0,0.0885,128.006,4,0.462
Honey Dew,59,166678,0.055999999999999994,0.735,0.903,0.0,0,0.23199999999999998,-4.793,0,0.254,130.095,4,0.45899999999999996
Good Morning,8,219560,0.000938,0.562,0.8320000000000001,2.83e-06,2,0.063,-5.26,1,0.0499,104.042,4,0.685
Easy,58,184141,0.355,0.847,0.703,3.9500000000000005e-05,6,0.0938,-4.434,1,0.0746,112.045,4,0.777
Wolverine,55,212440,0.0346,0.7120000000000001,0.504,0.0009550000000000001,7,0.185,-6.95,1,0.044000000000000004,129.994,4,0.078
Cat Scratch Fever,63,219400,0.0049,0.5489999999999999,0.9159999999999999,0.12300000000000001,4,0.10400000000000001,-4.185,0,0.034,127.131,4,0.632
DAY OFF,32,212000,0.7609999999999999,0.705,0.727,0.0,2,0.0769,-5.341,1,0.11,99.994,4,0.608
Bella ciao - HUGEL Remix,65,164954,0.218,0.8420000000000001,0.488,0.00718,11,0.0877,-7.856,0,0.0844,126.01899999999999,4,0.647
Streiht Up Menace,58,274840,0.00116,0.7659999999999999,0.52,0.0189,7,0.3,-9.371,1,0.105,79.83800000000001,4,0.556
Photograph,69,258986,0.607,0.614,0.379,0.00046399999999999995,4,0.0986,-10.48,1,0.0476,107.98899999999999,4,0.201
Lonely Boy,71,193653,0.00417,0.35600000000000004,0.872,0.00975,2,0.0997,-7.837000000000001,1,0.068,166.3,4,0.607
2-4-6-8 Motorway,50,197933,0.0578,0.672,0.706,7.43e-05,9,0.0595,-5.551,1,0.0779,124.78200000000001,4,0.6579999999999999
100 Miles and Running (ft. Wale & John Lindahl),78,353453,0.556,0.8440000000000001,0.935,0.0,7,0.42,-3.585,1,0.0641,118.999,4,0.958
Himalaya,18,263755,0.032,0.429,0.774,0.7090000000000001,5,0.37,-8.846,0,0.0493,119.975,4,0.0671
Leaf off / The Cave,53,293880,0.825,0.735,0.61,0.203,2,0.121,-8.296,1,0.0444,85.954,4,0.6609999999999999
Slide off of Your Satin Sheets,25,177106,0.5760000000000001,0.7140000000000001,0.446,0.0008939999999999999,10,0.0798,-10.304,1,0.0323,107.31299999999999,4,0.625
J'OUVERT,76,234320,0.0377,0.721,0.703,0.000136,8,0.361,-4.114,1,0.252,83.985,4,0.501
Hold On,61,226186,0.20600000000000002,0.574,0.667,0.35200000000000004,5,0.0852,-5.425,1,0.0301,88.29899999999999,4,0.546
Ab Ovo,23,288280,0.992,0.39299999999999996,0.0429,0.925,9,0.0821,-25.726999999999997,0,0.0341,135.405,4,0.0394
Not Alone,52,215447,0.005379999999999999,0.68,0.721,0.00021600000000000002,7,0.0679,-6.21,1,0.0355,122.0,4,0.267
Viva La Vida,81,242373,0.0941,0.485,0.619,3.31e-06,5,0.109,-7.115,0,0.0289,138.017,4,0.41600000000000004
What Do We Do (feat. Alex Aiono),57,201004,0.0175,0.648,0.7979999999999999,0.0,6,0.12300000000000001,-5.172000000000001,0,0.0843,107.071,4,0.39899999999999997
Beautiful Crazy (feat. Leon Bridges) - Live,60,186419,0.623,0.41,0.485,0.0,11,0.196,-6.362,1,0.0284,149.882,3,0.23
Bad Vibes Forever,39,219480,0.655,0.78,0.654,0.0,5,0.128,-7.104,0,0.154,140.058,4,0.528
Gamble,52,162246,0.19399999999999998,0.6679999999999999,0.7040000000000001,0.0,2,0.381,-5.479,1,0.166,158.025,4,0.5489999999999999
1999,81,189000,0.0227,0.7390000000000001,0.742,1.39e-06,7,0.22899999999999998,-4.586,1,0.0329,124.016,4,0.659
"Love, Me",52,231506,0.742,0.6859999999999999,0.23399999999999999,0.0,0,0.145,-12.645999999999999,1,0.0295,106.581,4,0.342
Issues,66,176346,0.41600000000000004,0.7040000000000001,0.423,0.0,8,0.0607,-6.792000000000001,1,0.0862,113.962,4,0.451
